id,State,County,Year,Estimate Gini Index
0500000US72031, Puerto Rico,Carolina Mu,2016,0.4342
0500000US72061, Puerto Rico,Guaynabo Mu,2016,0.5611
0500000US72097, Puerto Rico,Mayagüez Mu,2016,0.6063
0500000US72113, Puerto Rico,Ponce Mu,2016,0.5499
0500000US72127, Puerto Rico,San Juan Mu,2016,0.6184
0500000US72135, Puerto Rico,Toa Alta Mu,2016,0.4819
0500000US72137, Puerto Rico,Toa Baja Mu,2016,0.4805
0500000US72139, Puerto Rico,Trujillo Alto Mu,2016,0.4689
0500000US12085, Florida,Martin,2017,0.0475
0500000US12086, Florida,Miami-Dade,2017,0.0076
0500000US12087, Florida,Monroe,2017,0.0339
0500000US12089, Florida,Nassau,2017,0.0315
0500000US12091, Florida,Okaloosa,2017,0.0243
0500000US12095, Florida,Orange,2017,0.0117
0500000US12097, Florida,Osceola,2017,0.0218
0500000US12099, Florida,Palm Beach,2017,0.0099
0500000US12101, Florida,Pasco,2017,0.0141
0500000US12103, Florida,Pinellas,2017,0.0107
0500000US12105, Florida,Polk,2017,0.016
0500000US12107, Florida,Putnam,2017,0.0267
0500000US12109, Florida,St. Johns,2017,0.0231
0500000US12111, Florida,St. Lucie,2017,0.0218
0500000US12113, Florida,Santa Rosa,2017,0.0238
0500000US12115, Florida,Sarasota,2017,0.0146
0500000US12117, Florida,Seminole,2017,0.0161
0500000US12119, Florida,Sumter,2017,0.0328
0500000US12127, Florida,Volusia,2017,0.0133
0500000US12131, Florida,Walton,2017,0.034
0500000US13013, Georgia,Barrow,2017,0.0243
0500000US13015, Georgia,Bartow,2017,0.0436
0500000US13021, Georgia,Bibb,2017,0.0305
0500000US13031, Georgia,Bulloch,2017,0.0362
0500000US13045, Georgia,Carroll,2017,0.0247
0500000US13047, Georgia,Catoosa,2017,0.07
0500000US13051, Georgia,Chatham,2017,0.031
0500000US13057, Georgia,Cherokee,2017,0.0226
0500000US13059, Georgia,Clarke,2017,0.0322
0500000US13063, Georgia,Clayton,2017,0.0356
0500000US13067, Georgia,Cobb,2017,0.0096
0500000US13073, Georgia,Columbia,2017,0.0293
0500000US13077, Georgia,Coweta,2017,0.029
0500000US13089, Georgia,DeKalb,2017,0.0121
0500000US13095, Georgia,Dougherty,2017,0.0328
0500000US13097, Georgia,Douglas,2017,0.0236
0500000US13113, Georgia,Fayette,2017,0.0268
0500000US13115, Georgia,Floyd,2017,0.0465
0500000US13117, Georgia,Forsyth,2017,0.0146
0500000US13121, Georgia,Fulton,2017,0.0124
0500000US13127, Georgia,Glynn,2017,0.0466
0500000US13135, Georgia,Gwinnett,2017,0.0128
0500000US13139, Georgia,Hall,2017,0.0295
0500000US13151, Georgia,Henry,2017,0.0254
0500000US13153, Georgia,Houston,2017,0.0277
0500000US13157, Georgia,Jackson,2017,0.0743
0500000US13185, Georgia,Lowndes,2017,0.0293
0500000US13215, Georgia,Muscogee,2017,0.0249
0500000US13217, Georgia,Newton,2017,0.0443
0500000US13223, Georgia,Paulding,2017,0.0218
0500000US13245, Georgia,Richmond,2017,0.0269
0500000US13247, Georgia,Rockdale,2017,0.0363
0500000US13255, Georgia,Spalding,2017,0.0634
0500000US13285, Georgia,Troup,2017,0.0354
0500000US13295, Georgia,Walker,2017,0.0314
0500000US13297, Georgia,Walton,2017,0.0312
0500000US13313, Georgia,Whitfield,2017,0.0274
0500000US15001, Hawaii,Hawaii,2017,0.0263
0500000US15003, Hawaii,Honolulu,2017,0.0087
0500000US15007, Hawaii,Kauai,2017,0.0256
0500000US15009, Hawaii,Maui,2017,0.0334
0500000US16001, Idaho,Ada,2017,0.0233
0500000US16005, Idaho,Bannock,2017,0.0603
0500000US16019, Idaho,Bonneville,2017,0.0309
0500000US16027, Idaho,Canyon,2017,0.0306
0500000US16055, Idaho,Kootenai,2017,0.0362
0500000US16083, Idaho,Twin Falls,2017,0.0226
0500000US17001, Illinois,Adams,2017,0.0351
0500000US17019, Illinois,Champaign,2017,0.0172
0500000US17031, Illinois,Cook,2017,0.0047
0500000US17037, Illinois,DeKalb,2017,0.0243
0500000US17043, Illinois,DuPage,2017,0.0107
0500000US17089, Illinois,Kane,2017,0.0168
0500000US17091, Illinois,Kankakee,2017,0.0268
0500000US17093, Illinois,Kendall,2017,0.0396
0500000US17097, Illinois,Lake,2017,0.0116
0500000US17099, Illinois,LaSalle,2017,0.0275
0500000US17111, Illinois,McHenry,2017,0.0212
0500000US17113, Illinois,McLean,2017,0.0334
0500000US17115, Illinois,Macon,2017,0.0234
0500000US17119, Illinois,Madison,2017,0.0161
0500000US17143, Illinois,Peoria,2017,0.0217
0500000US17161, Illinois,Rock Island,2017,0.0328
0500000US17163, Illinois,St. Clair,2017,0.0172
0500000US17167, Illinois,Sangamon,2017,0.0193
0500000US17179, Illinois,Tazewell,2017,0.0252
0500000US17183, Illinois,Vermilion,2017,0.019
0500000US17197, Illinois,Will,2017,0.011
0500000US17199, Illinois,Williamson,2017,0.0296
0500000US17201, Illinois,Winnebago,2017,0.0201
0500000US18003, Indiana,Allen,2017,0.014
0500000US18005, Indiana,Bartholomew,2017,0.028
0500000US18011, Indiana,Boone,2017,0.0377
0500000US18019, Indiana,Clark,2017,0.0288
0500000US18035, Indiana,Delaware,2017,0.0512
0500000US18039, Indiana,Elkhart,2017,0.0213
0500000US18043, Indiana,Floyd,2017,0.0282
0500000US18053, Indiana,Grant,2017,0.0195
0500000US18057, Indiana,Hamilton,2017,0.0218
0500000US18059, Indiana,Hancock,2017,0.0254
0500000US18063, Indiana,Hendricks,2017,0.0428
0500000US18067, Indiana,Howard,2017,0.0242
0500000US18081, Indiana,Johnson,2017,0.0237
0500000US18085, Indiana,Kosciusko,2017,0.0311
0500000US18089, Indiana,Lake,2017,0.0132
0500000US18091, Indiana,LaPorte,2017,0.02
0500000US18095, Indiana,Madison,2017,0.023
0500000US18097, Indiana,Marion,2017,0.0085
0500000US18105, Indiana,Monroe,2017,0.0234
0500000US18109, Indiana,Morgan,2017,0.0274
0500000US18127, Indiana,Porter,2017,0.0212
0500000US18141, Indiana,St. Joseph,2017,0.0192
0500000US18157, Indiana,Tippecanoe,2017,0.0203
0500000US18163, Indiana,Vanderburgh,2017,0.0263
0500000US18167, Indiana,Vigo,2017,0.0328
0500000US18177, Indiana,Wayne,2017,0.0499
0500000US19013, Iowa,Black Hawk,2017,0.0235
0500000US19049, Iowa,Dallas,2017,0.0211
0500000US19061, Iowa,Dubuque,2017,0.0513
0500000US19103, Iowa,Johnson,2017,0.0175
0500000US19113, Iowa,Linn,2017,0.0166
0500000US19153, Iowa,Polk,2017,0.0175
0500000US19155, Iowa,Pottawattamie,2017,0.0198
0500000US19163, Iowa,Scott,2017,0.021
0500000US19169, Iowa,Story,2017,0.0318
0500000US19193, Iowa,Woodbury,2017,0.03
0500000US20015, Kansas,Butler,2017,0.0292
0500000US20045, Kansas,Douglas,2017,0.0317
0500000US20091, Kansas,Johnson,2017,0.0128
0500000US20103, Kansas,Leavenworth,2017,0.0218
0500000US20161, Kansas,Riley,2017,0.0528
0500000US20173, Kansas,Sedgwick,2017,0.0151
0500000US20177, Kansas,Shawnee,2017,0.0194
0500000US20209, Kansas,Wyandotte,2017,0.0198
0500000US21015, Kentucky,Boone,2017,0.026
0500000US21029, Kentucky,Bullitt,2017,0.0229
0500000US21037, Kentucky,Campbell,2017,0.0399
0500000US21047, Kentucky,Christian,2017,0.0306
0500000US21059, Kentucky,Daviess,2017,0.0443
0500000US21067, Kentucky,Fayette,2017,0.0163
0500000US21093, Kentucky,Hardin,2017,0.0682
0500000US21111, Kentucky,Jefferson,2017,0.0107
0500000US21117, Kentucky,Kenton,2017,0.0259
0500000US21145, Kentucky,McCracken,2017,0.0322
0500000US21151, Kentucky,Madison,2017,0.0439
0500000US21185, Kentucky,Oldham,2017,0.0321
0500000US21227, Kentucky,Warren,2017,0.0365
0500000US22005, Louisiana,Ascension,2017,0.0276
0500000US22015, Louisiana,Bossier,2017,0.0294
0500000US22017, Louisiana,Caddo,2017,0.0266
0500000US22019, Louisiana,Calcasieu,2017,0.0247
0500000US22033, Louisiana,East Baton Rouge,2017,0.0193
0500000US22045, Louisiana,Iberia,2017,0.0361
0500000US22051, Louisiana,Jefferson,2017,0.0139
0500000US22055, Louisiana,Lafayette,2017,0.0298
0500000US22057, Louisiana,Lafourche,2017,0.0386
0500000US22063, Louisiana,Livingston,2017,0.0295
0500000US22071, Louisiana,Orleans,2017,0.0125
0500000US22073, Louisiana,Ouachita,2017,0.039
0500000US22079, Louisiana,Rapides,2017,0.0244
0500000US22097, Louisiana,St. Landry,2017,0.0258
0500000US22103, Louisiana,St. Tammany,2017,0.0188
0500000US22105, Louisiana,Tangipahoa,2017,0.0279
0500000US22109, Louisiana,Terrebonne,2017,0.0299
0500000US23001, Maine,Androscoggin,2017,0.0287
0500000US23003, Maine,Aroostook,2017,0.0286
0500000US23005, Maine,Cumberland,2017,0.015
0500000US23011, Maine,Kennebec,2017,0.0254
0500000US23019, Maine,Penobscot,2017,0.0263
0500000US23031, Maine,York,2017,0.0277
0500000US24001, Maryland,Allegany,2017,0.0241
0500000US24003, Maryland,Anne Arundel,2017,0.0102
0500000US24005, Maryland,Baltimore,2017,0.0102
0500000US24009, Maryland,Calvert,2017,0.0468
0500000US24013, Maryland,Carroll,2017,0.0252
0500000US24015, Maryland,Cecil,2017,0.0239
0500000US24017, Maryland,Charles,2017,0.0231
0500000US24021, Maryland,Frederick,2017,0.0136
0500000US24025, Maryland,Harford,2017,0.015
0500000US24027, Maryland,Howard,2017,0.0148
0500000US24031, Maryland,Montgomery,2017,0.0083
0500000US24033, Maryland,Prince George's,2017,0.0099
0500000US24037, Maryland,St. Mary's,2017,0.0363
0500000US24043, Maryland,Washington,2017,0.0232
0500000US24045, Maryland,Wicomico,2017,0.0291
0500000US24510, Maryland,Baltimo,2017,0.0116
0500000US25001, Massachusetts,Barnstable,2017,0.0162
0500000US25003, Massachusetts,Berkshire,2017,0.0298
0500000US25005, Massachusetts,Bristol,2017,0.0127
0500000US25009, Massachusetts,Essex,2017,0.0103
0500000US25011, Massachusetts,Franklin,2017,0.0378
0500000US25013, Massachusetts,Hampden,2017,0.0147
0500000US25015, Massachusetts,Hampshire,2017,0.0186
0500000US25017, Massachusetts,Middlesex,2017,0.0072
0500000US25021, Massachusetts,Norfolk,2017,0.0113
0500000US25023, Massachusetts,Plymouth,2017,0.0123
0500000US25025, Massachusetts,Suffolk,2017,0.0126
0500000US25027, Massachusetts,Worcester,2017,0.0087
0500000US26005, Michigan,Allegan,2017,0.0225
0500000US26017, Michigan,Bay,2017,0.0246
0500000US26021, Michigan,Berrien,2017,0.0185
0500000US26025, Michigan,Calhoun,2017,0.0241
0500000US26037, Michigan,Clinton,2017,0.0266
0500000US26045, Michigan,Eaton,2017,0.0261
0500000US26049, Michigan,Genesee,2017,0.0148
0500000US26055, Michigan,Grand Traverse,2017,0.0261
0500000US26065, Michigan,Ingham,2017,0.0182
0500000US26073, Michigan,Isabella,2017,0.0298
0500000US26075, Michigan,Jackson,2017,0.0434
0500000US26077, Michigan,Kalamazoo,2017,0.0206
0500000US26081, Michigan,Kent,2017,0.0117
0500000US26087, Michigan,Lapeer,2017,0.0189
0500000US26091, Michigan,Lenawee,2017,0.0217
0500000US26093, Michigan,Livingston,2017,0.0186
0500000US26099, Michigan,Macomb,2017,0.0114
0500000US26103, Michigan,Marquette,2017,0.0386
0500000US26111, Michigan,Midland,2017,0.0262
0500000US26115, Michigan,Monroe,2017,0.0197
0500000US26121, Michigan,Muskegon,2017,0.039
0500000US26125, Michigan,Oakland,2017,0.0079
0500000US26139, Michigan,Ottawa,2017,0.017
0500000US26145, Michigan,Saginaw,2017,0.0303
0500000US26147, Michigan,St. Clair,2017,0.0215
0500000US26155, Michigan,Shiawassee,2017,0.023
0500000US26159, Michigan,Van Buren,2017,0.0269
0500000US26161, Michigan,Washtenaw,2017,0.0128
0500000US26163, Michigan,Wayne,2017,0.0075
0500000US27003, Minnesota,Anoka,2017,0.016
0500000US27013, Minnesota,Blue Earth,2017,0.0248
0500000US27019, Minnesota,Carver,2017,0.0284
0500000US27037, Minnesota,Dakota,2017,0.0128
0500000US27053, Minnesota,Hennepin,2017,0.0079
0500000US27109, Minnesota,Olmsted,2017,0.0208
0500000US27123, Minnesota,Ramsey,2017,0.0145
0500000US27131, Minnesota,Rice,2017,0.0273
0500000US27137, Minnesota,St. Louis,2017,0.0182
0500000US27139, Minnesota,Scott,2017,0.026
0500000US27141, Minnesota,Sherburne,2017,0.0292
0500000US27145, Minnesota,Stearns,2017,0.0252
0500000US27163, Minnesota,Washington,2017,0.0185
0500000US27171, Minnesota,Wright,2017,0.0374
0500000US28033, Mississippi,DeSoto,2017,0.0337
0500000US28035, Mississippi,Forrest,2017,0.0283
0500000US28047, Mississippi,Harrison,2017,0.0202
0500000US28049, Mississippi,Hinds,2017,0.02
0500000US28059, Mississippi,Jackson,2017,0.0329
0500000US28067, Mississippi,Jones,2017,0.042
0500000US28075, Mississippi,Lauderdale,2017,0.0624
0500000US28081, Mississippi,Lee,2017,0.0293
0500000US28089, Mississippi,Madison,2017,0.0351
0500000US28121, Mississippi,Rankin,2017,0.0292
0500000US29019, Missouri,Boone,2017,0.0212
0500000US29021, Missouri,Buchanan,2017,0.0383
0500000US29031, Missouri,Cape Girardeau,2017,0.0282
0500000US29037, Missouri,Cass,2017,0.0203
0500000US29043, Missouri,Christian,2017,0.0279
0500000US29047, Missouri,Clay,2017,0.0301
0500000US29051, Missouri,Cole,2017,0.0386
0500000US29071, Missouri,Franklin,2017,0.0198
0500000US29077, Missouri,Greene,2017,0.0195
0500000US29095, Missouri,Jackson,2017,0.0129
0500000US29097, Missouri,Jasper,2017,0.024
0500000US29099, Missouri,Jefferson,2017,0.0144
0500000US29165, Missouri,Platte,2017,0.0238
0500000US29183, Missouri,St. Charles,2017,0.0139
0500000US29187, Missouri,St. Francois,2017,0.0288
0500000US29189, Missouri,St. Louis,2017,0.0113
0500000US29510, Missouri,St. Lou,2017,0.0179
0500000US30013, Montana,Cascade,2017,0.057
0500000US30029, Montana,Flathead,2017,0.0236
0500000US30031, Montana,Gallatin,2017,0.0252
0500000US30049, Montana,Lewis and Clark,2017,0.0256
0500000US30063, Montana,Missoula,2017,0.0304
0500000US30111, Montana,Yellowstone,2017,0.0346
0500000US31055, Nebraska,Douglas,2017,0.0142
0500000US31109, Nebraska,Lancaster,2017,0.0178
0500000US31153, Nebraska,Sarpy,2017,0.0141
0500000US32003, Nevada,Clark,2017,0.0096
0500000US32031, Nevada,Washoe,2017,0.0155
0500000US33005, New Hampshire,Cheshire,2017,0.0237
0500000US33009, New Hampshire,Grafton,2017,0.0369
0500000US33011, New Hampshire,Hillsborough,2017,0.0148
0500000US33013, New Hampshire,Merrimack,2017,0.0172
0500000US33015, New Hampshire,Rockingham,2017,0.0115
0500000US33017, New Hampshire,Strafford,2017,0.0323
0500000US34001, New Jersey,Atlantic,2017,0.0221
0500000US34003, New Jersey,Bergen,2017,0.0103
0500000US34005, New Jersey,Burlington,2017,0.0133
0500000US34007, New Jersey,Camden,2017,0.0148
0500000US34009, New Jersey,Cape May,2017,0.0263
0500000US34011, New Jersey,Cumberland,2017,0.0228
0500000US34013, New Jersey,Essex,2017,0.0094
0500000US34015, New Jersey,Gloucester,2017,0.0156
0500000US34017, New Jersey,Hudson,2017,0.0096
0500000US34019, New Jersey,Hunterdon,2017,0.0246
0500000US34021, New Jersey,Mercer,2017,0.0217
0500000US34023, New Jersey,Middlesex,2017,0.0089
0500000US34025, New Jersey,Monmouth,2017,0.0094
0500000US34027, New Jersey,Morris,2017,0.0115
0500000US34029, New Jersey,Ocean,2017,0.0133
0500000US34031, New Jersey,Passaic,2017,0.0124
0500000US34033, New Jersey,Salem,2017,0.0238
0500000US34035, New Jersey,Somerset,2017,0.0179
0500000US34037, New Jersey,Sussex,2017,0.0204
0500000US34039, New Jersey,Union,2017,0.0149
0500000US34041, New Jersey,Warren,2017,0.0184
0500000US35001, New Mexico,Bernalillo,2017,0.0112
0500000US35005, New Mexico,Chaves,2017,0.0447
0500000US35013, New Mexico,Do?a Ana,2017,0.0235
0500000US35025, New Mexico,Lea,2017,0.0536
0500000US35031, New Mexico,McKinley,2017,0.0269
0500000US35035, New Mexico,Otero,2017,0.0669
0500000US35043, New Mexico,Sandoval,2017,0.026
0500000US35045, New Mexico,San Juan,2017,0.0212
0500000US35049, New Mexico,Santa Fe,2017,0.0282
0500000US35061, New Mexico,Valencia,2017,0.0384
0500000US36001, New York,Albany,2017,0.0177
0500000US36005, New York,Bronx,2017,0.0121
0500000US36007, New York,Broome,2017,0.0368
0500000US36009, New York,Cattaraugus,2017,0.0231
0500000US36011, New York,Cayuga,2017,0.031
0500000US36013, New York,Chautauqua,2017,0.0319
0500000US36015, New York,Chemung,2017,0.0222
0500000US36019, New York,Clinton,2017,0.036
0500000US36027, New York,Dutchess,2017,0.0208
0500000US36029, New York,Erie,2017,0.0118
0500000US36045, New York,Jefferson,2017,0.0218
0500000US36047, New York,Kings,2017,0.0071
0500000US36051, New York,Livingston,2017,0.0313
0500000US36053, New York,Madison,2017,0.0242
0500000US36055, New York,Monroe,2017,0.0112
0500000US36059, New York,Nassau,2017,0.0079
0500000US36061, New York,New York,2017,0.0096
0500000US36063, New York,Niagara,2017,0.0206
0500000US36065, New York,Oneida,2017,0.0244
0500000US36067, New York,Onondaga,2017,0.0114
0500000US36069, New York,Ontario,2017,0.0242
0500000US36071, New York,Orange,2017,0.0128
0500000US36075, New York,Oswego,2017,0.043
0500000US36079, New York,Putnam,2017,0.0305
0500000US36081, New York,Queens,2017,0.0055
0500000US36083, New York,Rensselaer,2017,0.0186
0500000US36085, New York,Richmond,2017,0.0137
0500000US36087, New York,Rockland,2017,0.0167
0500000US36089, New York,St. Lawrence,2017,0.0208
0500000US36091, New York,Saratoga,2017,0.0168
0500000US36093, New York,Schenectady,2017,0.0257
0500000US36101, New York,Steuben,2017,0.0243
0500000US36103, New York,Suffolk,2017,0.01
0500000US36105, New York,Sullivan,2017,0.0411
0500000US36109, New York,Tompkins,2017,0.0235
0500000US36111, New York,Ulster,2017,0.022
0500000US36113, New York,Warren,2017,0.0236
0500000US36117, New York,Wayne,2017,0.0257
0500000US36119, New York,Westchester,2017,0.0092
0500000US37001, North Carolina,Alamance,2017,0.0269
0500000US37019, North Carolina,Brunswick,2017,0.0194
0500000US37021, North Carolina,Buncombe,2017,0.0163
0500000US37023, North Carolina,Burke,2017,0.0496
0500000US37025, North Carolina,Cabarrus,2017,0.0306
0500000US37027, North Carolina,Caldwell,2017,0.0258
0500000US37031, North Carolina,Carteret,2017,0.029
0500000US37035, North Carolina,Catawba,2017,0.0288
0500000US37037, North Carolina,Chatham,2017,0.0321
0500000US37045, North Carolina,Cleveland,2017,0.0263
0500000US37049, North Carolina,Craven,2017,0.0299
0500000US37051, North Carolina,Cumberland,2017,0.0146
0500000US37057, North Carolina,Davidson,2017,0.0316
0500000US37063, North Carolina,Durham,2017,0.0172
0500000US37067, North Carolina,Forsyth,2017,0.0177
0500000US37069, North Carolina,Franklin,2017,0.0506
0500000US37071, North Carolina,Gaston,2017,0.0172
0500000US37081, North Carolina,Guilford,2017,0.0114
0500000US37085, North Carolina,Harnett,2017,0.0221
0500000US37089, North Carolina,Henderson,2017,0.0227
0500000US37097, North Carolina,Iredell,2017,0.0223
0500000US37101, North Carolina,Johnston,2017,0.033
0500000US37109, North Carolina,Lincoln,2017,0.0286
0500000US37119, North Carolina,Mecklenburg,2017,0.0094
0500000US37125, North Carolina,Moore,2017,0.0375
0500000US37127, North Carolina,Nash,2017,0.0314
0500000US37129, North Carolina,New Hanover,2017,0.0225
0500000US37133, North Carolina,Onslow,2017,0.024
0500000US37135, North Carolina,Orange,2017,0.0302
0500000US37147, North Carolina,Pitt,2017,0.0305
0500000US37151, North Carolina,Randolph,2017,0.0202
0500000US37155, North Carolina,Robeson,2017,0.02
0500000US37157, North Carolina,Rockingham,2017,0.0627
0500000US37159, North Carolina,Rowan,2017,0.0297
0500000US37161, North Carolina,Rutherford,2017,0.0394
0500000US37171, North Carolina,Surry,2017,0.0502
0500000US37179, North Carolina,Union,2017,0.0203
0500000US37183, North Carolina,Wake,2017,0.0087
0500000US37191, North Carolina,Wayne,2017,0.0551
0500000US37193, North Carolina,Wilkes,2017,0.0495
0500000US37195, North Carolina,Wilson,2017,0.0265
0500000US38015, North Dakota,Burleigh,2017,0.0225
0500000US38017, North Dakota,Cass,2017,0.0225
0500000US38035, North Dakota,Grand Forks,2017,0.0332
0500000US38101, North Dakota,Ward,2017,0.0303
0500000US39003, Ohio,Allen,2017,0.0238
0500000US39007, Ohio,Ashtabula,2017,0.0317
0500000US39009, Ohio,Athens,2017,0.052
0500000US39013, Ohio,Belmont,2017,0.0314
0500000US39017, Ohio,Butler,2017,0.0176
0500000US39023, Ohio,Clark,2017,0.0201
0500000US39025, Ohio,Clermont,2017,0.0243
0500000US39029, Ohio,Columbiana,2017,0.0461
0500000US39035, Ohio,Cuyahoga,2017,0.0087
0500000US39041, Ohio,Delaware,2017,0.0196
0500000US39043, Ohio,Erie,2017,0.0393
0500000US39045, Ohio,Fairfield,2017,0.0157
0500000US39049, Ohio,Franklin,2017,0.0094
0500000US39055, Ohio,Geauga,2017,0.0415
0500000US39057, Ohio,Greene,2017,0.0219
0500000US39061, Ohio,Hamilton,2017,0.0111
0500000US39063, Ohio,Hancock,2017,0.0446
0500000US39081, Ohio,Jefferson,2017,0.0468
0500000US39085, Ohio,Lake,2017,0.0231
0500000US39089, Ohio,Licking,2017,0.0239
0500000US39093, Ohio,Lorain,2017,0.0141
0500000US39095, Ohio,Lucas,2017,0.0144
0500000US39099, Ohio,Mahoning,2017,0.0205
0500000US39101, Ohio,Marion,2017,0.0506
0500000US39103, Ohio,Medina,2017,0.0131
0500000US39109, Ohio,Miami,2017,0.0215
0500000US39113, Ohio,Montgomery,2017,0.0133
0500000US39119, Ohio,Muskingum,2017,0.0507
0500000US39133, Ohio,Portage,2017,0.0272
0500000US39139, Ohio,Richland,2017,0.0223
0500000US39141, Ohio,Ross,2017,0.0231
0500000US39145, Ohio,Scioto,2017,0.0425
0500000US39151, Ohio,Stark,2017,0.0148
0500000US39153, Ohio,Summit,2017,0.0127
0500000US39155, Ohio,Trumbull,2017,0.0232
0500000US39157, Ohio,Tuscarawas,2017,0.0325
0500000US39165, Ohio,Warren,2017,0.0233
0500000US39169, Ohio,Wayne,2017,0.0375
0500000US39173, Ohio,Wood,2017,0.0224
0500000US40017, Oklahoma,Canadian,2017,0.0212
0500000US40027, Oklahoma,Cleveland,2017,0.0232
0500000US40031, Oklahoma,Comanche,2017,0.0455
0500000US40037, Oklahoma,Creek,2017,0.0268
0500000US40101, Oklahoma,Muskogee,2017,0.0236
0500000US40109, Oklahoma,Oklahoma,2017,0.0128
0500000US40119, Oklahoma,Payne,2017,0.0247
0500000US40125, Oklahoma,Pottawatomie,2017,0.0194
0500000US40131, Oklahoma,Rogers,2017,0.0181
0500000US40143, Oklahoma,Tulsa,2017,0.0089
0500000US40145, Oklahoma,Wagoner,2017,0.0206
0500000US41003, Oregon,Benton,2017,0.0442
0500000US41005, Oregon,Clackamas,2017,0.0145
0500000US41017, Oregon,Deschutes,2017,0.0267
0500000US41019, Oregon,Douglas,2017,0.0272
0500000US41029, Oregon,Jackson,2017,0.0273
0500000US41033, Oregon,Josephine,2017,0.0415
0500000US41035, Oregon,Klamath,2017,0.0249
0500000US41039, Oregon,Lane,2017,0.0183
0500000US41043, Oregon,Linn,2017,0.0242
0500000US41047, Oregon,Marion,2017,0.0197
0500000US41051, Oregon,Multnomah,2017,0.0095
0500000US41053, Oregon,Polk,2017,0.0224
0500000US41059, Oregon,Umatilla,2017,0.0289
0500000US41067, Oregon,Washington,2017,0.0127
0500000US41071, Oregon,Yamhill,2017,0.0287
0500000US42001, Pennsylvania,Adams,2017,0.0164
0500000US42003, Pennsylvania,Allegheny,2017,0.0094
0500000US42005, Pennsylvania,Armstrong,2017,0.0204
0500000US42007, Pennsylvania,Beaver,2017,0.0178
0500000US42011, Pennsylvania,Berks,2017,0.0144
0500000US42013, Pennsylvania,Blair,2017,0.0239
0500000US42017, Pennsylvania,Bucks,2017,0.0107
0500000US42019, Pennsylvania,Butler,2017,0.0172
0500000US42021, Pennsylvania,Cambria,2017,0.0157
0500000US42025, Pennsylvania,Carbon,2017,0.0233
0500000US42027, Pennsylvania,Centre,2017,0.0251
0500000US42029, Pennsylvania,Chester,2017,0.0121
0500000US42033, Pennsylvania,Clearfield,2017,0.0421
0500000US42037, Pennsylvania,Columbia,2017,0.0266
0500000US42039, Pennsylvania,Crawford,2017,0.0278
0500000US42041, Pennsylvania,Cumberland,2017,0.0202
0500000US42043, Pennsylvania,Dauphin,2017,0.0195
0500000US42045, Pennsylvania,Delaware,2017,0.0126
0500000US42049, Pennsylvania,Erie,2017,0.0213
0500000US42051, Pennsylvania,Fayette,2017,0.0441
0500000US42055, Pennsylvania,Franklin,2017,0.0186
0500000US42063, Pennsylvania,Indiana,2017,0.0442
0500000US42069, Pennsylvania,Lackawanna,2017,0.0266
0500000US42071, Pennsylvania,Lancaster,2017,0.0139
0500000US42073, Pennsylvania,Lawrence,2017,0.0196
0500000US42075, Pennsylvania,Lebanon,2017,0.0173
0500000US42077, Pennsylvania,Lehigh,2017,0.0136
0500000US42079, Pennsylvania,Luzerne,2017,0.0153
0500000US42081, Pennsylvania,Lycoming,2017,0.0298
0500000US42085, Pennsylvania,Mercer,2017,0.0193
0500000US42089, Pennsylvania,Monroe,2017,0.0212
0500000US42091, Pennsylvania,Montgomery,2017,0.0104
0500000US42095, Pennsylvania,Northampton,2017,0.0202
0500000US42097, Pennsylvania,Northumberland,2017,0.0254
0500000US42101, Pennsylvania,Philadelphia,2017,0.0089
0500000US42107, Pennsylvania,Schuylkill,2017,0.0201
0500000US42111, Pennsylvania,Somerset,2017,0.0224
0500000US42125, Pennsylvania,Washington,2017,0.0197
0500000US42129, Pennsylvania,Westmoreland,2017,0.0137
0500000US42133, Pennsylvania,York,2017,0.0182
0500000US44003, Rhode Island,Kent,2017,0.0208
0500000US44005, Rhode Island,Newport,2017,0.0296
0500000US44007, Rhode Island,Providence,2017,0.0146
0500000US44009, Rhode Island,Washington,2017,0.0212
0500000US45003, South Carolina,Aiken,2017,0.0276
0500000US45007, South Carolina,Anderson,2017,0.029
0500000US45013, South Carolina,Beaufort,2017,0.0256
0500000US45015, South Carolina,Berkeley,2017,0.0249
0500000US45019, South Carolina,Charleston,2017,0.0153
0500000US45031, South Carolina,Darlington,2017,0.0351
0500000US45035, South Carolina,Dorchester,2017,0.0225
0500000US45041, South Carolina,Florence,2017,0.0281
0500000US45045, South Carolina,Greenville,2017,0.0179
0500000US45047, South Carolina,Greenwood,2017,0.032
0500000US45051, South Carolina,Horry,2017,0.0215
0500000US45055, South Carolina,Kershaw,2017,0.0412
0500000US45057, South Carolina,Lancaster,2017,0.0411
0500000US45059, South Carolina,Laurens,2017,0.0468
0500000US45063, South Carolina,Lexington,2017,0.015
0500000US45073, South Carolina,Oconee,2017,0.0515
0500000US45075, South Carolina,Orangeburg,2017,0.0503
0500000US45077, South Carolina,Pickens,2017,0.0259
0500000US45079, South Carolina,Richland,2017,0.0224
0500000US45083, South Carolina,Spartanburg,2017,0.0217
0500000US45085, South Carolina,Sumter,2017,0.0261
0500000US45091, South Carolina,York,2017,0.0165
0500000US46099, South Dakota,Minnehaha,2017,0.0196
0500000US46103, South Dakota,Pennington,2017,0.0325
0500000US47001, Tennessee,Anderson,2017,0.0448
0500000US47009, Tennessee,Blount,2017,0.0508
