Year,weight,Location_of_Residence,HH_Income,Head_of_HH_Age,Head_of_HH_Gender,Hispanic_Origin_of_HH,Head_of_HH_Race,Head_of_HH_RaceOrigin,HH_Size,Population_Size,HH_Region,Police_Notified,Agg_of_PropertyCrime,Type_of_Crime,Victim_Services,Location_of_Incident
2014,2712.46597,2,7,4,1,2,1,1,3,1,1,2,3,8,2,1
2014,3185.52976,1,5,5,2,2,1,1,2,1,2,1,3,8,2,1
2014,3185.52976,1,5,5,2,2,1,1,2,1,2,1,3,8,2,1
2014,3567.11588,1,5,3,1,2,1,1,2,2,1,1,3,8,2,1
2014,2775.27687,1,88,2,1,2,3,3,1,1,2,2,3,8,2,2
2014,3008.98765,2,5,4,1,2,1,1,2,0,2,2,3,8,2,3
2014,2611.68159,1,4,3,1,2,1,1,3,3,2,1,3,8,2,1
2014,2611.68159,1,4,3,1,2,1,1,3,3,2,2,3,8,2,1
2014,2611.68159,1,4,3,1,2,1,1,3,3,2,2,3,6,2,1
2014,3266.27269,1,5,5,2,2,1,1,1,1,2,2,3,8,2,1
2014,3266.27269,1,5,5,2,2,1,1,1,1,2,2,3,8,2,1
2014,2867.77113,2,4,5,2,2,1,1,2,1,2,1,3,8,2,2
2014,2749.62762,1,5,3,1,1,1,4,3,3,2,2,3,8,2,1
2014,2877.10832,1,1,5,2,2,2,2,2,1,3,2,3,8,2,1
2014,3118.28801,2,88,4,1,2,1,1,2,0,3,2,3,8,2,1
2014,2913.77892,2,7,4,1,2,1,1,2,0,2,1,3,6,2,1
2014,3289.32345,2,2,4,2,2,1,1,2,0,2,1,3,6,2,1
2014,3289.32345,2,2,4,2,2,1,1,2,0,2,2,3,8,2,1
2014,3104.52164,2,6,4,1,2,1,1,3,0,2,1,3,6,2,1
2014,3173.26021,1,4,4,1,2,1,1,2,4,1,2,3,8,2,1
2014,3089.40711,2,5,2,2,2,1,1,2,1,3,1,3,8,2,2
2014,2821.90676,1,6,4,2,2,1,1,3,3,2,2,3,8,2,3
2014,3250.14566,1,4,2,2,2,1,1,2,1,2,2,3,8,2,1
2014,3250.14566,1,4,2,2,2,1,1,2,1,2,2,3,8,2,1
2014,2481.06339,3,6,3,1,2,1,1,2,0,3,2,3,8,2,3
2014,3239.70914,2,7,4,2,2,1,1,2,0,1,2,3,8,2,3
2014,2672.92912,2,7,4,1,2,1,1,2,0,1,2,3,8,2,2
2014,2914.7836,2,7,4,1,2,1,1,2,1,1,1,3,8,2,1
2014,2368.42008,2,3,5,2,2,1,1,1,1,3,2,3,8,2,1
2014,3301.34241,2,88,3,1,2,1,1,2,1,2,1,3,6,2,1
2014,3301.34241,2,88,3,1,2,1,1,2,1,2,1,3,6,2,1
2014,2638.4224,2,1,4,1,2,1,1,1,0,3,2,3,8,2,1
2014,2882.70501,1,5,3,2,2,1,1,2,2,2,2,3,8,2,1
2014,2785.44468,1,3,3,2,2,1,1,2,2,3,2,3,8,2,4
2014,3057.56036,3,1,2,2,1,1,4,2,1,2,2,3,8,2,1
2014,2876.2132,1,7,3,2,2,1,1,4,4,3,2,3,8,2,1
2014,3169.55819,2,5,1,1,2,1,1,3,1,2,2,3,8,2,4
2014,4180.27163,2,4,2,1,2,1,1,2,1,2,2,3,8,2,3
2014,16151.5524,1,88,3,2,2,1,1,2,4,3,2,3,8,2,1
2014,3110.54771,3,3,5,1,2,2,2,1,1,2,1,3,6,2,1
2014,3218.54329,2,2,4,2,2,1,1,1,1,2,1,3,8,2,1
2014,3086.75783,1,7,2,1,2,1,1,2,5,2,2,3,8,2,3
2014,2876.08276,1,4,4,1,2,1,1,1,4,2,2,3,8,2,1
2014,2876.08276,1,4,4,1,2,1,1,1,4,2,2,3,8,2,1
2014,2974.00604,1,88,2,1,2,1,1,2,2,4,1,3,8,2,1
2014,2603.13629,2,88,5,2,2,1,1,2,1,2,2,3,8,2,3
2014,2832.21443,1,6,3,2,2,1,1,1,5,2,2,3,8,2,1
2014,4131.44046,1,4,2,1,2,2,2,1,4,3,2,3,8,2,1
2014,2775.82279,2,88,4,2,2,1,1,2,1,2,2,3,6,2,1
2014,2775.82279,2,88,4,2,2,1,1,2,1,2,2,3,6,2,1
2014,3462.68168,1,88,2,1,2,1,1,1,1,3,2,3,8,2,1
2014,3462.68168,1,88,2,1,2,1,1,1,1,3,2,3,8,2,1
2014,2888.21095,2,7,3,2,2,2,2,2,0,3,2,3,7,2,3
2014,3332.54646,1,7,3,2,2,1,1,1,1,2,2,3,8,2,1
2014,3332.54646,1,7,3,2,2,1,1,1,1,2,2,3,8,2,1
2014,3332.54646,1,7,3,2,2,1,1,1,1,2,2,3,8,2,1
2014,3007.93854,2,4,3,2,2,1,1,3,0,3,1,3,6,2,1
2014,4817.55271,1,3,2,2,2,1,1,4,2,3,2,3,8,2,3
2014,4817.55271,1,3,2,2,2,1,1,4,2,3,2,3,8,2,3
2014,3647.87023,2,88,4,2,2,2,2,2,0,3,2,3,8,2,1
2014,2635.64978,1,5,4,2,2,1,1,1,2,2,2,3,8,2,1
2014,2827.06509,2,88,4,2,2,1,1,1,0,2,2,3,8,2,1
2014,2359.5043,1,7,3,2,2,2,2,3,5,2,1,3,6,2,1
2014,2787.58483,1,5,2,2,2,1,1,2,2,2,2,3,8,2,1
2014,2701.30775,2,4,3,2,2,1,1,2,0,3,1,3,6,2,1
2014,2336.84399,2,88,3,1,2,2,2,3,1,2,2,3,8,2,1
2014,2500.4498,1,6,3,2,2,3,3,3,1,2,1,3,6,2,1
2014,3124.13587,2,88,5,2,2,1,1,2,1,2,2,3,8,2,1
2014,3031.11158,2,88,4,2,2,1,1,1,1,4,2,3,8,2,1
2014,2449.8814,2,6,3,1,1,1,4,3,1,3,1,3,7,2,3
2014,2739.90731,2,7,2,1,1,1,4,3,1,2,1,3,8,2,1
2014,2980.56704,2,7,4,2,2,1,1,2,1,2,2,3,8,2,1
2014,2407.9042,2,88,5,1,2,1,1,1,0,3,2,3,6,2,1
2014,2739.88701,1,5,2,2,2,1,1,1,2,3,2,3,8,2,1
2014,2991.47636,2,6,4,1,2,1,1,1,1,2,2,3,8,2,3
2014,3421.62252,2,88,2,1,2,2,2,2,2,3,1,3,6,2,1
2014,2808.93116,2,7,3,1,2,1,1,1,0,3,1,3,8,2,5
2014,2480.61914,2,88,3,1,2,1,1,2,0,3,2,3,8,2,3
2014,27157.4574,3,3,2,2,2,1,1,3,1,4,1,3,8,2,1
2014,2715.74574,3,3,2,2,2,1,1,3,1,4,2,3,6,2,1
2014,3714.221,2,7,2,1,2,1,1,2,1,2,2,3,6,2,1
2014,3589.40479,1,2,2,2,1,1,4,1,3,3,2,3,8,2,3
2014,3652.16853,1,7,3,2,2,2,2,3,3,3,2,3,8,2,1
2014,2202.06415,2,4,5,2,2,1,1,1,1,2,2,3,8,2,1
2014,3171.80951,1,5,5,2,2,3,3,2,2,2,2,3,8,2,1
2014,1954.79643,1,7,1,2,2,1,1,3,4,2,2,3,8,2,1
2014,1792.96863,1,4,4,2,2,1,1,2,1,2,2,3,8,2,3
2014,1792.96863,1,4,4,2,2,1,1,2,1,2,2,3,8,2,1
2014,1072.89235,3,7,5,1,2,1,1,1,0,3,1,3,6,2,1
2014,1343.19516,2,6,3,2,2,2,2,2,1,3,1,3,8,2,4
2014,1634.98608,2,88,3,1,2,1,1,2,1,3,1,3,8,2,4
2014,1324.83278,2,6,3,2,2,1,1,2,0,2,2,3,8,1,1
2014,2774.2466,2,88,5,1,2,1,1,2,0,3,1,3,7,2,1
2014,1396.956,2,6,4,2,2,1,1,2,0,2,2,3,8,2,1
2014,2729.7037,1,5,5,2,2,1,1,2,2,2,2,3,8,2,3
2014,1996.21865,2,88,2,1,1,1,4,3,1,3,1,3,7,2,1
2014,2613.36077,2,6,5,2,2,1,1,3,0,3,3,3,8,2,1
2014,2613.36077,2,6,5,2,2,1,1,3,0,3,3,3,8,2,1
2014,2613.36077,2,6,5,2,2,1,1,3,0,3,3,3,8,2,1
2014,2613.36077,2,6,5,2,2,1,1,3,0,3,2,3,7,2,1
2014,2206.3656,2,3,5,1,2,1,1,1,0,3,1,3,8,2,1
2014,1706.84064,2,6,4,2,2,1,1,2,1,2,1,3,6,2,1
2014,2822.14869,2,88,3,2,2,1,1,2,1,3,1,3,8,2,1
2014,2822.14869,2,88,3,2,2,1,1,2,1,3,1,3,6,2,1
2014,2930.3948,1,3,3,1,2,1,1,1,4,2,1,3,8,2,1
2014,2809.4218,2,6,3,2,2,1,1,3,1,2,1,3,8,2,2
2014,2809.4218,2,6,3,2,2,1,1,3,1,2,1,3,8,2,2
2014,2809.4218,2,6,3,2,2,1,1,3,1,2,1,3,8,2,2
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,8,2,1
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,8,2,1
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,8,2,1
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,6,2,1
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,6,2,1
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,6,2,1
2014,1830.30952,2,3,3,2,2,1,1,3,0,3,2,3,6,2,1
2014,1507.87307,2,7,3,2,2,1,1,4,0,3,2,3,6,2,1
2014,2990.48187,2,7,1,1,2,3,3,2,1,4,1,3,8,2,5
2014,1669.49087,1,88,4,2,2,1,1,2,1,2,1,3,6,2,1
2014,1338.52762,2,4,5,2,2,2,2,1,1,2,2,3,8,2,1
2014,1573.61582,3,6,5,1,2,1,1,2,0,4,1,3,8,2,3
2014,1411.53246,2,2,4,2,1,1,4,3,0,3,1,3,6,2,1
2014,1527.49328,1,1,3,1,2,1,1,1,4,2,2,3,6,2,1
2014,3119.63746,2,88,2,1,2,1,1,2,1,3,1,3,7,2,1
2014,2053.07172,1,4,1,1,2,2,2,2,1,2,2,3,8,2,4
2014,1427.68629,2,7,3,1,2,1,1,2,0,3,1,3,6,2,1
2014,1554.80057,2,4,2,2,1,1,4,1,1,3,2,3,8,2,2
2014,1364.90052,1,88,4,1,2,1,1,2,2,3,2,3,8,2,2
2014,1878.00441,2,88,2,1,2,1,1,1,0,3,1,3,6,2,1
2014,1460.68342,2,7,3,2,2,2,2,2,1,3,2,3,8,2,1
2014,1460.68342,2,7,3,2,2,2,2,2,1,3,2,3,8,2,1
2014,1593.93977,2,4,2,1,2,2,2,2,1,2,2,3,8,2,1
2014,1407.91976,2,88,3,1,1,1,4,2,1,3,2,3,8,2,3
2014,3540.91234,2,2,4,1,2,2,2,2,0,3,2,3,8,2,3
2014,1520.11875,2,88,3,2,2,1,1,2,0,3,1,3,6,2,1
2014,2905.59423,2,88,3,2,1,1,4,4,1,2,1,3,8,2,5
2014,2286.30307,2,2,2,1,2,2,2,2,1,2,2,3,8,2,1
2014,3121.37483,2,88,3,1,2,1,1,2,0,2,2,3,8,2,1
2014,2547.9396,2,4,2,1,1,1,4,2,1,2,2,3,8,2,3
2014,2445.83372,3,2,5,2,2,1,1,1,1,3,2,3,8,2,1
2014,2896.30095,1,2,2,2,1,1,4,3,5,3,1,3,7,2,3
2014,2866.68171,2,4,3,1,2,1,1,2,1,1,2,3,8,2,1
2014,2830.79704,1,7,3,2,2,1,1,1,5,3,1,3,6,2,1
2014,2739.34637,1,7,4,2,2,1,1,2,2,4,1,3,8,2,4
2014,2714.02105,3,5,3,2,2,1,1,3,1,3,2,3,6,2,1
2014,3156.70454,1,88,3,2,2,2,2,2,5,3,1,3,8,2,2
2014,3156.70454,1,88,3,2,2,2,2,2,5,3,2,3,8,2,1
2014,3061.57087,2,7,2,2,2,1,1,3,1,3,1,3,6,2,1
2014,2359.04219,2,3,4,1,2,2,2,1,1,3,2,3,8,2,1
2014,2878.6021,1,2,3,2,2,3,3,2,2,3,2,3,8,2,4
2014,2840.0776,2,7,5,1,2,1,1,1,1,3,1,3,8,2,3
2014,2639.25106,2,3,3,2,1,1,4,4,1,3,1,3,6,2,1
2014,3034.73203,1,4,2,2,1,1,4,2,1,3,1,3,6,2,1
2014,3240.46299,1,88,2,2,2,1,1,1,5,3,2,3,8,2,3
2014,3191.09135,2,4,4,1,2,2,2,4,1,1,2,3,8,2,4
2014,3110.4247,1,88,2,2,2,1,1,1,4,3,1,3,6,2,1
2014,27993.8223,1,88,2,2,2,1,1,1,4,3,3,3,8,2,1
2014,4457.92378,2,7,2,1,2,1,1,3,1,4,1,3,8,2,3
2014,2761.42974,1,88,2,2,1,1,4,2,3,3,2,3,8,2,1
2014,2824.21941,2,88,5,2,1,1,4,3,0,4,2,3,8,2,1
2014,3024.44257,2,6,3,2,2,1,1,3,1,4,1,3,7,2,3
2014,1324.2656,1,3,4,2,2,1,1,4,3,3,2,3,8,2,1
2014,1324.2656,1,3,4,2,2,1,1,4,3,3,2,3,8,2,1
2014,1693.37681,2,3,2,2,2,1,1,2,1,2,2,3,8,2,1
2014,1444.36843,1,88,2,2,2,1,1,2,3,3,1,3,8,2,3
2014,1631.30665,2,5,2,2,2,1,1,1,0,3,1,3,6,2,1
2014,1503.03511,2,88,3,1,2,3,3,1,1,4,1,3,6,2,1
2014,1433.40175,2,7,5,1,2,1,1,2,1,3,2,3,8,2,1
2014,1543.37915,2,4,5,2,2,1,1,1,1,3,2,3,8,2,1
2014,1576.83037,1,7,4,1,2,2,2,2,4,3,2,3,8,2,1
2014,1690.12347,1,88,4,1,1,1,4,2,2,2,2,3,6,2,1
2014,1690.12347,1,88,4,1,1,1,4,2,2,2,2,3,6,2,1
2014,1423.72783,1,7,3,2,2,1,1,3,3,3,2,3,8,2,1
2014,1278.04338,3,88,3,2,2,1,1,2,0,2,2,3,8,2,1
2014,1415.26705,2,88,5,1,2,1,1,2,0,4,1,3,8,2,1
2014,2372.3977,2,2,2,2,2,1,1,2,1,3,2,3,8,2,1
2014,2372.3977,2,2,2,2,2,1,1,2,1,3,2,3,8,2,1
2014,1391.13495,1,2,3,1,2,1,1,2,3,3,2,3,8,2,3
2014,1391.13495,1,2,3,1,2,1,1,2,3,3,1,3,8,2,1
2014,1949.31095,1,6,2,1,2,1,1,2,2,2,1,3,8,2,3
2014,1319.25212,2,6,3,2,2,1,1,2,1,2,2,3,8,2,1
2014,1352.42474,2,7,3,2,2,1,1,3,1,2,2,3,8,2,3
2014,1227.64413,2,7,3,1,2,3,3,4,1,3,2,3,8,2,1
2014,1378.36275,2,88,4,2,2,1,1,2,0,3,2,3,8,2,1
2014,1467.73341,2,88,4,1,2,1,1,1,0,3,2,3,8,2,1
2014,1446.98516,2,6,3,1,2,1,1,2,1,3,2,3,8,2,1
2014,1446.98516,2,6,3,1,2,1,1,2,1,3,2,3,8,2,1
2014,1446.98516,2,6,3,1,2,1,1,2,1,3,2,3,8,2,1
2014,1446.98516,2,6,3,1,2,1,1,2,1,3,2,3,8,2,1
2014,1389.50529,2,88,5,2,2,1,1,3,0,3,2,3,8,2,1
2014,1437.87814,2,7,2,2,2,1,1,2,0,3,1,3,8,2,1
2014,1366.59189,2,7,4,2,2,1,1,2,0,1,2,3,8,2,3
2014,1241.34327,3,4,3,1,1,1,4,3,1,3,2,3,8,2,1
2014,1241.34327,3,4,3,1,1,1,4,3,1,3,2,3,8,2,1
2014,1241.34327,3,4,3,1,1,1,4,3,1,3,2,3,8,2,1
2014,1325.92923,3,2,3,2,2,1,1,2,1,3,2,3,8,2,1
2014,1325.92923,3,2,3,2,2,1,1,2,1,3,2,3,6,2,1
2014,1325.92923,3,2,3,2,2,1,1,2,1,3,1,3,6,2,1
2014,1325.92923,3,2,3,2,2,1,1,2,1,3,1,3,6,2,1
2014,1504.86749,1,2,4,1,2,1,1,1,4,3,2,3,8,2,1
2014,1571.46151,2,7,3,1,2,1,1,3,1,1,2,3,8,2,1
2014,1571.46151,2,7,3,1,2,1,1,3,1,1,2,3,8,2,1
2014,1610.82072,1,7,4,1,2,1,1,1,4,4,2,3,8,2,1
2014,2116.311,1,4,2,2,2,2,2,3,5,3,1,3,8,2,1
2014,1466.26175,3,4,3,1,2,3,3,4,0,3,2,3,8,2,1
2014,1754.58105,2,88,3,1,2,1,1,1,0,3,2,3,6,2,1
2014,1839.31363,2,7,3,1,2,1,1,3,1,4,1,3,8,2,1
2014,1336.6947,1,88,3,2,2,1,1,1,5,1,1,3,7,2,1
2014,1645.05618,2,88,3,2,2,1,1,2,2,3,1,3,6,2,1
2014,1502.50429,2,88,3,1,2,1,1,2,0,3,1,3,8,2,5
2014,2630.29679,2,5,5,1,2,1,1,2,0,2,2,3,6,2,1
2014,3185.66741,3,88,2,1,2,1,1,3,0,3,1,3,6,2,1
2014,2638.31602,2,3,4,1,2,1,1,2,1,2,2,3,8,2,1
2014,2768.24858,1,2,3,1,1,1,4,1,1,2,1,3,6,2,1
2014,3114.19212,1,7,2,1,2,1,1,2,4,4,2,3,8,2,1
2014,2745.16661,2,6,4,1,2,3,3,1,1,4,1,3,8,2,3
2014,2745.16661,2,6,4,1,2,3,3,1,1,4,1,3,6,2,1
2014,2688.58181,1,88,4,1,2,1,1,2,1,3,1,3,6,2,1
2014,2324.10725,1,4,3,1,2,2,2,2,4,2,2,3,8,2,1
2014,2324.10725,1,4,3,1,2,2,2,2,4,2,2,3,8,2,1
2014,2324.10725,1,4,3,1,2,2,2,2,4,2,2,3,6,2,1
2014,2753.4459,3,2,3,2,2,1,1,4,1,4,1,3,8,2,1
2014,2409.29149,3,4,2,2,2,1,1,2,1,2,1,3,8,2,1
2014,2995.19991,2,5,2,2,2,1,1,3,0,4,1,3,8,2,3
2014,2692.64483,2,7,3,2,2,1,1,3,0,2,2,3,6,2,1
2014,4094.04174,2,1,3,1,2,3,3,2,0,4,1,3,7,2,3
2014,2445.27256,3,6,4,1,2,1,1,3,1,2,1,3,8,2,1
2014,2606.0232,2,7,4,1,2,1,1,3,1,4,1,3,8,2,3
2014,2560.96401,2,5,4,1,2,1,1,1,1,4,2,3,8,1,1
2014,2939.17546,1,1,2,2,2,1,1,2,1,2,2,3,6,2,1
2014,2939.17546,1,1,2,2,2,1,1,2,1,2,2,3,8,2,1
2014,2977.43433,2,7,4,1,2,1,1,3,0,4,2,3,8,2,3
2014,2685.90515,1,4,3,1,2,1,1,3,2,4,2,3,8,2,1
2014,2685.90515,1,4,3,1,2,1,1,3,2,4,2,3,8,2,1
2014,2685.90515,1,4,3,1,2,1,1,3,2,4,2,3,8,2,1
2014,2822.46465,2,7,4,1,2,1,1,2,0,3,2,3,8,2,5
2014,2703.9352,1,2,4,1,2,2,2,2,3,3,1,3,8,2,1
2014,2380.76287,2,4,5,2,2,1,1,3,0,4,3,3,8,2,1
2014,2380.76287,2,4,5,2,2,1,1,3,0,4,1,3,8,2,1
2014,2380.76287,2,4,5,2,2,1,1,3,0,4,1,3,8,2,1
2014,2724.8615,2,5,3,2,1,1,4,3,1,4,2,3,8,2,1
2014,2724.8615,2,5,3,2,1,1,4,3,1,4,2,3,8,2,1
2014,2423.02734,3,5,4,2,2,1,1,2,0,3,2,3,8,2,1
2014,2548.7536,1,6,5,1,2,1,1,2,1,4,2,3,8,2,1
2014,2557.2782,1,5,3,2,1,1,4,1,4,2,1,3,6,2,1
2014,2922.57334,2,5,4,2,2,1,1,3,1,4,2,3,8,2,1
2014,2759.23088,1,7,5,2,2,1,1,2,4,4,1,3,8,2,3
2014,2624.64589,2,88,5,1,2,1,1,2,1,4,1,3,8,2,3
2014,2624.64589,2,88,5,1,2,1,1,2,1,4,1,3,8,2,3
2014,2879.56901,2,4,2,1,1,1,4,4,1,4,2,3,8,2,2
2014,2841.14424,1,7,3,2,2,1,1,3,4,4,2,3,8,2,1
2014,2937.97557,1,4,4,2,2,1,1,2,1,2,2,3,8,2,2
2014,2937.97557,1,4,4,2,2,1,1,2,1,2,2,3,8,2,1
2014,2937.97557,1,4,4,2,2,1,1,2,1,2,2,3,8,2,1
2014,2681.50155,2,7,3,1,2,1,1,3,1,2,2,3,8,2,3
2014,2681.50155,2,7,3,1,2,1,1,3,1,2,2,3,8,2,4
2014,1576.57603,1,88,3,1,2,1,1,2,5,4,2,3,8,2,3
2014,3587.44898,2,5,2,1,2,2,2,3,2,4,1,3,6,2,1
2014,3200.15131,1,7,3,1,2,1,1,2,2,3,1,3,8,2,4
2014,1443.1111,2,6,4,2,2,1,1,2,2,4,2,3,8,2,1
2014,1586.76321,2,5,2,2,1,1,4,4,1,4,1,3,8,2,1
2014,1496.23442,2,6,5,1,2,1,1,2,1,4,2,3,8,2,1
2014,2993.22415,1,7,2,2,1,1,4,2,3,4,1,3,8,2,1
2014,2874.34246,1,3,4,2,2,1,1,1,2,4,1,3,8,2,1
2014,3450.90802,1,5,2,1,2,1,1,2,2,1,1,3,7,2,3
2014,1553.38343,1,88,4,2,2,1,1,2,1,3,2,3,6,2,1
2014,1887.87125,2,7,3,2,2,3,3,4,1,4,2,3,8,2,1
2014,1887.87125,2,7,3,2,2,3,3,4,1,4,2,3,8,2,1
2014,3227.71567,1,5,4,1,2,2,2,1,3,4,2,3,8,2,3
2014,2401.62867,3,7,5,1,2,1,1,2,0,3,1,3,8,2,1
2014,2731.95489,2,7,2,1,2,1,1,2,2,4,1,3,8,2,1
2014,1601.15111,1,6,3,1,1,1,4,3,1,4,2,3,8,2,1
2014,1343.94167,3,88,4,1,2,1,1,1,0,3,2,3,8,2,1
2014,3784.92817,2,88,2,2,2,1,1,3,1,2,2,3,8,2,5
2014,2543.63502,1,88,3,1,2,1,1,2,3,3,2,3,6,2,1
2014,1564.46931,3,4,5,1,2,1,1,2,1,4,1,3,8,2,1
2014,2866.24506,2,88,2,2,2,1,1,2,1,4,1,3,8,2,1
2014,2866.24506,2,88,2,2,2,1,1,2,1,4,1,3,8,2,1
2014,2866.24506,2,88,2,2,2,1,1,2,1,4,1,3,8,2,1
2014,1535.60256,2,7,3,1,2,1,1,3,1,3,1,3,6,2,1
2014,1535.60256,2,7,3,1,2,1,1,3,1,3,2,3,6,2,1
2014,1535.60256,2,7,3,1,2,1,1,3,1,3,2,3,8,2,1
2014,2844.51718,1,6,3,1,1,1,4,3,2,1,1,3,8,2,3
2014,2858.97601,2,7,4,1,2,1,1,3,1,1,1,3,8,2,3
2014,2889.08727,3,7,3,2,2,1,1,3,0,2,1,3,8,2,3
2014,3892.30582,1,1,3,2,2,2,2,1,3,2,2,3,8,2,1
2014,3119.36915,3,7,4,2,2,1,1,2,0,1,1,3,8,1,3
2014,2517.51308,3,7,3,2,2,1,1,3,1,2,2,3,8,2,1
2014,2828.41135,2,88,2,1,2,1,1,2,1,3,8,3,8,,5
2014,2456.13818,1,88,5,1,2,2,2,2,2,1,2,3,8,2,1
2014,2886.21827,2,7,4,2,2,1,1,3,1,1,2,3,8,2,4
2014,2664.49695,3,3,2,2,2,1,1,3,1,4,1,3,8,2,1
2014,2373.98032,3,6,2,2,2,1,1,3,1,2,2,3,8,2,4
2014,2719.95328,1,88,4,2,2,2,2,4,2,1,1,3,8,2,4
2014,2965.08109,2,88,2,1,2,1,1,3,1,1,1,3,8,2,3
2014,2965.08109,2,88,2,1,2,1,1,3,1,1,1,3,8,2,3
2014,2591.79838,1,88,5,2,1,1,4,2,4,4,2,3,8,2,1
2014,2567.27759,1,88,4,2,1,1,4,2,3,4,2,3,6,2,1
2014,2567.27759,1,88,4,2,1,1,4,2,3,4,2,3,8,2,1
2014,3618.67208,1,7,4,1,2,2,2,2,1,4,2,3,8,2,1
2014,3286.20307,1,88,2,2,1,1,4,2,5,4,2,3,8,2,3
2014,2997.25216,2,88,3,1,2,1,1,3,1,1,2,3,8,2,1
2014,2997.25216,2,88,3,1,2,1,1,3,1,1,2,3,8,2,1
2014,2997.25216,2,88,3,1,2,1,1,3,1,1,2,3,8,2,1
2014,2997.25216,2,88,3,1,2,1,1,3,1,1,2,3,8,2,1
2014,2997.25216,2,88,3,1,2,1,1,3,1,1,2,3,8,2,3
2014,2999.69359,1,7,4,1,2,1,1,2,1,3,1,3,8,2,1
2014,3766.23143,1,3,2,1,2,1,1,2,4,4,2,3,8,2,1
2014,3766.23143,1,3,2,1,2,1,1,2,4,4,2,3,8,2,1
2014,2703.74338,2,7,4,2,2,1,1,3,1,4,2,3,8,2,1
2014,2703.74338,2,7,4,2,2,1,1,3,1,4,2,3,8,2,1
2014,2703.74338,2,7,4,2,2,1,1,3,1,4,2,3,8,2,1
2014,2847.31217,1,7,3,1,2,1,1,3,1,4,1,3,8,2,4
2014,2964.25793,1,88,3,1,2,2,2,4,3,4,2,3,8,2,1
2014,3108.50252,1,6,4,2,2,1,1,2,2,4,2,3,8,2,1
2014,2055.93066,2,1,5,2,2,1,1,2,1,4,1,3,8,2,3
2014,3870.84666,2,7,3,2,2,3,3,2,0,4,2,3,8,2,4
2014,3026.30864,1,88,2,2,2,1,1,3,5,4,1,3,8,1,3
2014,2762.73544,1,7,2,2,2,3,3,4,3,4,2,3,8,2,1
2014,2995.38098,2,88,3,1,2,1,1,2,1,4,2,3,8,2,3
2014,3058.41492,2,7,3,1,2,1,1,3,1,4,1,3,8,2,1
2014,2815.0044,1,4,4,2,2,2,2,2,5,4,1,3,6,2,1
2014,3279.82349,2,88,4,1,2,1,1,2,0,4,2,3,8,2,3
2014,3135.313,1,6,3,1,2,1,1,2,1,4,2,3,8,2,1
2014,3897.14604,1,2,2,1,1,1,4,2,1,4,2,3,6,2,1
2014,3229.1343,1,4,2,1,2,1,1,2,3,4,2,3,6,2,1
2014,2855.75213,2,88,2,2,1,1,4,2,1,4,2,3,8,2,1
2014,2855.75213,2,88,2,2,1,1,4,2,1,4,2,3,8,2,1
2014,3166.00501,2,3,2,2,1,1,4,1,2,4,2,3,8,2,3
2014,2731.37694,1,7,3,2,2,1,1,2,5,4,2,3,8,2,1
2014,4062.12661,1,5,3,1,2,3,3,2,1,4,1,3,6,2,1
2014,2608.92389,1,5,4,2,1,1,4,4,1,4,2,3,8,2,1
2014,2608.92389,1,5,4,2,1,1,4,4,1,4,2,3,8,2,1
2014,2785.96299,2,4,3,2,1,1,4,4,1,4,2,3,8,2,1
2014,2785.96299,2,4,3,2,1,1,4,4,1,4,1,3,7,2,1
2014,2785.96299,2,4,3,2,1,1,4,4,1,4,1,3,7,2,1
2014,2724.92125,1,4,2,2,1,1,4,1,4,4,2,3,8,2,2
2014,3093.90581,1,5,2,2,2,1,1,2,1,4,2,3,8,2,1
2014,2996.56021,1,7,4,1,2,1,1,4,2,4,2,3,8,2,1
2014,2953.49686,2,5,5,1,2,1,1,1,2,4,2,3,8,2,3
2014,3149.97765,1,5,2,1,2,1,1,1,3,4,2,3,8,2,3
2014,2897.3329,1,7,2,1,2,1,1,2,4,4,1,3,8,2,1
2014,2464.71335,1,7,4,1,2,1,1,2,3,4,2,3,8,2,3
2014,3372.68941,2,88,2,1,1,1,4,1,1,4,1,3,6,2,1
2014,2519.17445,2,88,4,2,2,2,2,2,0,4,2,3,8,2,1
2014,3832.7286,1,1,2,1,1,1,4,3,5,4,1,3,8,2,4
2014,3832.7286,1,1,2,1,1,1,4,3,5,4,2,3,8,2,1
2014,2927.69766,1,88,4,1,1,1,4,3,3,4,2,3,6,2,1
2014,3109.18034,1,7,3,1,2,1,1,3,1,4,1,3,8,2,1
2014,2677.86352,1,6,3,2,2,1,1,3,3,4,3,3,8,2,1
2014,1592.09582,2,88,4,2,2,1,1,2,1,4,2,3,6,2,1
2014,1721.08377,1,4,3,1,1,1,4,3,5,4,2,3,8,2,1
2014,1577.12022,2,88,2,1,1,1,4,3,1,4,2,3,8,2,3
2014,1995.82252,1,6,2,1,1,1,4,2,1,4,1,3,8,2,1
2014,1995.82252,1,6,2,1,1,1,4,2,1,4,2,3,8,2,1
2014,1957.16517,2,6,2,2,2,1,1,2,2,4,1,3,8,2,3
